date,open,high,low,close,volume,Dividends,Stock Splits
2006-08-31 00:00:00,2.6703591540811265,2.909203454109585,2.6703591540811265,2.8191473484039307,268200,0.0,0.0
2006-09-01 00:00:00,2.850471200574618,2.8935413715080114,2.768246057222146,2.8152318000793457,108700,0.0,0.0
2006-09-05 00:00:00,2.815232176955894,2.877879842485501,2.791739302382291,2.8230631351470947,73600,0.0,0.0
2006-09-06 00:00:00,2.8583022781483796,2.8583022781483796,2.682105454952936,2.7682461738586426,177800,0.0,0.0
2006-09-07 00:00:00,2.7212603298528246,2.815232009254168,2.646866324820409,2.682105541229248,126000,0.0,0.0
2006-09-08 00:00:00,2.8152317954098933,2.8152317954098933,2.6312040228006457,2.6625280380249023,287600,0.0,0.0
2006-09-11 00:00:00,2.7173448569329754,2.7995700037498983,2.603795880224797,2.7682461738586426,235200,0.0,0.0
2006-09-12 00:00:00,2.779991917912501,2.971850614727711,2.713428700378749,2.8543860912323,826600,0.0,0.0
2006-09-13 00:00:00,2.8543865857936788,2.8543865857936788,2.7643304852983404,2.8152318000793457,314300,0.0,0.0
2006-09-14 00:00:00,2.819146899064273,2.858301867507862,2.7016825538476854,2.740837335586548,182600,0.0,0.0
2006-09-15 00:00:00,2.740837349534555,2.764330218697427,2.674274126887388,2.7016825675964355,145500,0.0,0.0
2006-09-18 00:00:00,2.662528043145622,2.7956543146095814,2.662528043145622,2.7564995288848877,83500,0.0,0.0
2006-09-19 00:00:00,2.7330072299209456,2.7956549002029845,2.686021477209416,2.748669147491455,96500,0.0,0.0
2006-09-20 00:00:00,2.7956544123682208,2.834809199462082,2.748668667855587,2.807400941848755,87000,0.0,0.0
2006-09-21 00:00:00,2.8074007847798663,2.8074007847798663,2.7525840859153536,2.7799923419952393,75500,0.0,0.0
2006-09-22 00:00:00,2.756499262309803,2.7799921314726745,2.7016825675964355,2.7016825675964355,42300,0.0,0.0
2006-09-25 00:00:00,2.682105686661101,2.682105686661101,2.5842186164420475,2.5959651470184326,319200,0.0,0.0
2006-09-26 00:00:00,2.5842190553631275,2.6116275068934147,2.4863319685182756,2.58030366897583,1351800,0.0,0.0
2006-09-27 00:00:00,2.584218282712469,2.584218282712469,2.380613210418874,2.4275989532470703,755700,0.0,0.0
2006-09-28 00:00:00,2.4001905040736244,2.4315143301129654,2.2983878827410362,2.3101344108581543,843300,0.0,0.0
2006-09-29 00:00:00,2.3492891451988345,2.3492891451988345,2.220078272085655,2.2357401847839355,539000,0.0,0.0
2006-10-02 00:00:00,2.2709799699281272,2.3492895468064385,2.161346375593733,2.1848392486572266,938600,0.0,0.0
2006-10-03 00:00:00,2.2005008016405494,2.2514021115810823,2.1730925475992837,2.1965854167938232,1763100,0.0,0.0
2006-10-04 00:00:00,2.2005007878604403,2.251402097482216,2.2005007878604403,2.2357401847839355,1127000,0.0,0.0
2006-10-05 00:00:00,2.2514023582140603,2.4275989898271746,2.2005010426974723,2.3492894172668457,942100,0.0,0.0
2006-10-06 00:00:00,2.3101345572866756,2.4354298693859175,2.3101345572866756,2.4119369983673096,571700,0.0,0.0
2006-10-09 00:00:00,2.3884436576368104,2.5215700872663223,2.3884436576368104,2.5098235607147217,433200,0.0,0.0
2006-10-10 00:00:00,2.505908966064453,2.5450637557348053,2.439345730272473,2.505908966064453,602600,0.0,0.0
2006-10-11 00:00:00,2.5098241139910535,2.5098241139910535,2.400190713296688,2.447176456451416,270500,0.0,0.0
2006-10-12 00:00:00,2.423683428293538,2.451091870048798,2.3688667314877527,2.4197678565979004,321300,0.0,0.0
2006-10-13 00:00:00,2.4197682947644057,2.4432611690780677,2.380613504241636,2.404106378555298,202400,0.0,0.0
2006-10-16 00:00:00,2.400190914620716,2.4119372580422884,2.3727824687957764,2.3727824687957764,351700,0.0,0.0
2006-10-17 00:00:00,2.372781918507526,2.372781918507526,2.270979490076299,2.3023033142089844,438400,0.0,0.0
2006-10-18 00:00:00,2.2944725391348024,2.368866720669562,2.2944725391348024,2.325796365737915,706500,0.0,0.0
2006-10-19 00:00:00,2.3257969315729103,2.3884446000204678,2.3257969315729103,2.3766982555389404,482000,0.0,0.0
2006-10-20 00:00:00,2.3023040559050765,2.3884446000204678,2.3023040559050765,2.3766982555389404,381400,0.0,0.0
2006-10-23 00:00:00,2.3532048181146714,2.427598813284441,2.31013446298633,2.4197678565979004,405200,0.0,0.0
2006-10-24 00:00:00,2.380613170342499,2.43934544124139,2.364951256330094,2.4119369983673096,636700,0.0,0.0
2006-10-25 00:00:00,2.415852570222782,2.4275989123797146,2.3845287421979715,2.4119369983673096,318600,0.0,0.0
2006-10-26 00:00:00,2.4080216537543615,2.4275989532470703,2.380613210418874,2.4275989532470703,831900,0.0,0.0
2006-10-27 00:00:00,2.4275990686032247,2.451092127838426,2.396275238562629,2.439345598220825,657900,0.0,0.0
2006-10-30 00:00:00,2.431514024734497,2.431514024734497,2.3766973360501824,2.431514024734497,448200,0.0,0.0
2006-10-31 00:00:00,2.408021613504652,2.5059086694462662,2.388444127634432,2.4706692695617676,986900,0.0,0.0
2006-11-01 00:00:00,2.4589233500793126,2.4667543084325523,2.349289746429183,2.4354302883148193,354600,0.0,0.0
2006-11-02 00:00:00,2.4041062395579225,2.4275991125133047,2.357120493647157,2.396275281906128,907400,0.0,0.0
2006-11-03 00:00:00,2.3336276458874834,2.396275307778231,2.290557284985214,2.2983882427215576,510700,0.0,0.0
2006-11-06 00:00:00,2.2709799447924404,2.349289520804005,2.235740542234858,2.282726287841797,556500,0.0,0.0
2006-11-07 00:00:00,2.2122478770400638,2.231825179527811,1.8402768893155794,2.000811815261841,2787800,0.0,0.0
2006-11-08 00:00:00,1.996896242741427,2.0517129510938026,1.9577414510611586,2.000811815261841,1809000,0.0,0.0
2006-11-09 00:00:00,2.036050572905054,2.036050572905054,1.992980405171968,1.9968957901000977,1204000,0.0,0.0
2006-11-10 00:00:00,1.9968960644729372,2.004727022109899,1.9655722339250883,1.9773187637329102,1225100,0.0,0.0
2006-11-13 00:00:00,1.9890649280377102,1.996895884970743,1.9264172725734487,1.9420791864395142,705100,0.0,0.0
2006-11-14 00:00:00,1.9225018621048973,1.9577412646134615,1.871600731120562,1.8990089893341064,965900,0.0,0.0
2006-11-15 00:00:00,1.8990086193730873,1.9577408832103416,1.8637694104345106,1.93816339969635,2169700,0.0,0.0
2006-11-16 00:00:00,1.9538256924659516,1.9577412646134615,1.8911780317438427,1.8990089893341064,930300,0.0,0.0
2006-11-17 00:00:00,1.9146710819510326,1.9185866544614065,1.8872628211975098,1.8872628211975098,1076700,0.0,0.0
2006-11-20 00:00:00,1.887262646301089,1.9185864766621434,1.8794316887108256,1.8990089893341064,976800,0.0,0.0
2006-11-21 00:00:00,1.8872628260366755,2.0321356486060553,1.8872628260366755,2.000811815261841,857700,0.0,0.0
2006-11-22 00:00:00,1.9968956149791728,2.0438813502246322,1.9929802303944089,2.032135009765625,2735500,0.0,0.0
2006-11-24 00:00:00,2.0360503943503887,2.0556278773883547,2.000811186268652,2.032135009765625,471500,0.0,0.0
2006-11-27 00:00:00,2.000811815261841,2.0517129510938026,1.992980856925787,2.000811815261841,1027700,0.0,0.0
2006-11-28 00:00:00,1.992980423406524,2.036050591533676,1.9773185101412445,2.0164732933044434,1091000,0.0,0.0
2006-11-29 00:00:00,2.004726903665517,2.036050732362674,1.9890649893169385,2.0243043899536133,786800,0.0,0.0
2006-11-30 00:00:00,2.02430438901574,2.09478300355169,2.0164734318450788,2.0830366611480713,1509700,0.0,0.0
2006-12-01 00:00:00,2.086952129645527,2.086952129645527,2.0360508126530132,2.0556282997131348,870600,0.0,0.0
2006-12-04 00:00:00,2.0556278433663766,2.0752053260803223,2.016473064643198,2.0752053260803223,1628900,0.0,0.0
2006-12-05 00:00:00,2.067374961665138,2.133938011181157,2.0360509430223006,2.1221916675567627,1881000,0.0,0.0
2006-12-06 00:00:00,2.1221917680997495,2.149600028991699,2.0477975703698763,2.149600028991699,1652500,0.0,0.0
2006-12-07 00:00:00,2.1535154384295767,2.180923883950576,2.1104450773836523,2.1456844806671143,1217800,0.0,0.0
2006-12-08 00:00:00,2.15351469040518,2.15351469040518,2.0243038388536205,2.028219223022461,1550900,0.0,0.0
2006-12-11 00:00:00,1.9968964046155722,2.067375222058044,1.9968964046155722,2.004727363586426,806700,0.0,0.0
2006-12-12 00:00:00,1.9968957901000977,2.020388659783072,1.9773184920499853,1.9968957901000977,565500,0.0,0.0
2006-12-13 00:00:00,1.9890644471997725,1.9890644471997725,1.8716001216001967,1.8911774158477783,1686700,0.0,0.0
2006-12-14 00:00:00,1.8990087846428343,1.9225016548813643,1.8755159144043043,1.8794314861297607,839500,0.0,0.0
2006-12-15 00:00:00,1.8755164272752902,1.9303331394884788,1.8716010411838846,1.8950939178466797,736900,0.0,0.0
2006-12-18 00:00:00,1.8716004547373564,1.9381634910727144,1.8716004547373564,1.8833467960357666,533300,0.0,0.0
2006-12-19 00:00:00,1.8794312039724659,1.9185859818250781,1.863769292831421,1.863769292831421,953400,0.0,0.0
2006-12-20 00:00:00,1.8911779750797995,1.8911779750797995,1.7110657691955566,1.7110657691955566,1785300,0.0,0.0
2006-12-21 00:00:00,1.7110656424585653,1.7932907819547192,1.6484179882537762,1.6758264303207397,1382000,0.0,0.0
2006-12-22 00:00:00,1.6758269866589142,1.801122336663828,1.6484185354929397,1.7619675397872925,1104400,0.0,0.0
2006-12-26 00:00:00,1.7384740323206422,1.801121684644176,1.7384740323206422,1.746304988861084,2066800,0.0,0.0
2006-12-27 00:00:00,1.8520231399371403,1.875516011390528,1.7619670393467817,1.7658826112747192,936500,0.0,0.0
2006-12-28 00:00:00,1.7658822653736355,1.8363608659284474,1.7658822653736355,1.8128679990768433,582800,0.0,0.0
2006-12-29 00:00:00,1.7972060981296998,1.8716002702713015,1.7737132311436221,1.8716002702713013,579900,0.0,0.0
2007-01-03 00:00:00,1.8598541814771343,1.8637697535827364,1.8128684364384318,1.8441922664642334,529900,0.0,0.0
2007-01-04 00:00:00,1.8598544784456108,1.883347354716139,1.8089531531737406,1.8676854372024536,846400,0.0,0.0
2007-01-05 00:00:00,1.891177885648737,1.9029244144790811,1.7893754448396357,1.7972064018249512,870100,0.0,0.0
2007-01-08 00:00:00,1.7972066643359061,1.8676852874982828,1.7737137899484474,1.7932910919189453,489600,0.0,0.0
2007-01-09 00:00:00,1.8128685151012696,1.8441923464862549,1.7893756415625306,1.8285304307937622,457100,0.0,0.0
2007-01-10 00:00:00,1.7932907318678577,1.8598539559536944,1.7854597753109789,1.805037260055542,441700,0.0,0.0
2007-01-11 00:00:00,1.8089529621269562,1.840276793846161,1.7893756606548354,1.8363614082336426,975900,0.0,0.0
2007-01-12 00:00:00,1.816783568427151,1.8363610528149095,1.808952612012993,1.8246145248413086,653400,0.0,0.0
2007-01-16 00:00:00,1.8089525494711098,1.9655718590441098,1.8089525494711098,1.9577409029006958,1369400,0.0,0.0
2007-01-17 00:00:00,1.9577410252072782,2.055628076467642,1.906839713742753,2.0164732933044434,1102400,0.0,0.0
2007-01-18 00:00:00,2.016473496308653,2.036050796508789,2.0047269668247694,2.036050796508789,945300,0.0,0.0
2007-01-19 00:00:00,2.0008119774533935,2.0360511994698407,1.99298101848254,2.004727363586426,862300,0.0,0.0
2007-01-22 00:00:00,1.9968960680960963,2.0321354708787434,1.9851497249717192,2.0125579833984375,947600,0.0,0.0
2007-01-23 00:00:00,2.012557474482409,2.0164730456702418,1.9342479177728644,1.945994257926941,544600,0.0,0.0
2007-01-24 00:00:00,1.9577410072951413,2.016473274854942,1.9538254356622797,1.9968957901000977,851000,0.0,0.0
2007-01-25 00:00:00,1.981233876978115,2.036050572905054,1.969487535488994,1.9968957901000977,899800,0.0,0.0
2007-01-26 00:00:00,2.000811186268652,2.032135009765625,1.9968956149791728,2.032135009765625,188100,0.0,0.0
2007-01-29 00:00:00,2.0360503943503887,2.0360503943503887,2.0203884826019025,2.032135009765625,481400,0.0,0.0
2007-01-30 00:00:00,2.0321353471279027,2.036050732362674,1.9968959464912277,2.0243043899536133,396500,0.0,0.0
2007-01-31 00:00:00,2.0086424175921738,2.0282197166100993,1.957741104077033,1.9890649318695068,355000,0.0,0.0
2007-02-01 00:00:00,1.9812339749213883,1.9968958888176254,1.957741104077033,1.9890649318695068,174600,0.0,0.0
2007-02-02 00:00:00,1.992980639848351,2.0556282997131348,1.977318724882155,2.0556282997131348,1355000,0.0,0.0
2007-02-05 00:00:00,2.036050796508789,2.0556282834136774,2.016473496308653,2.036050796508789,1023900,0.0,0.0
2007-02-06 00:00:00,2.0203889617978663,2.036050877261047,1.957741299945145,1.9734032154083252,914500,0.0,0.0
2007-02-07 00:00:00,1.9929806790068347,2.0243045095546837,1.9538257041172662,1.9773187637329102,945500,0.0,0.0
2007-02-08 00:00:00,1.9773186454452611,2.0047269021826266,1.914670801392541,1.9185863733291626,513600,0.0,0.0
2007-02-09 00:00:00,1.9185865164425635,1.957741305205726,1.910755558689931,1.9146709442138672,905700,0.0,0.0
2007-02-12 00:00:00,1.899008708903466,1.9381634910727144,1.8441920138665182,1.8833467960357666,945300,0.0,0.0
2007-02-13 00:00:00,2.0399662532079934,2.153515222743547,2.0086424252953914,2.14176869392395,3260800,0.0,0.0
2007-02-14 00:00:00,2.1456844364691814,2.2983882030441096,2.122191563665712,2.282726287841797,2666600,0.0,0.0
2007-02-15 00:00:00,2.2709796053168394,2.2905569030408555,2.220078295165887,2.2318246364593506,1107100,0.0,0.0
2007-02-16 00:00:00,2.173092611867372,2.2514021781651357,2.1143603437916827,2.208331823348999,843000,0.0,0.0
2007-02-20 00:00:00,2.1730925925151907,2.2748950277956954,2.1535151077627277,2.270979642868042,840000,0.0,0.0
2007-02-21 00:00:00,2.2709800892944045,2.4080219493869635,2.231825112092443,2.3688671588897705,1365200,0.0,0.0
2007-02-22 00:00:00,2.3571203337487976,2.3884441622310817,2.302303633904801,2.333627462387085,603900,0.0,0.0
2007-02-23 00:00:00,2.3179652142217475,2.3492890381915466,2.294472346244398,2.3414580821990967,297300,0.0,0.0
2007-02-26 00:00:00,2.3101348060013573,2.376698041072809,2.3101348060013573,2.3727824687957764,598600,0.0,0.0
2007-02-27 00:00:00,2.3023039615663756,2.3218812638016524,2.212247848510742,2.212247848510742,627900,0.0,0.0
2007-02-28 00:00:00,2.2122477127388795,2.2474869292815565,2.1574310084576798,2.2396559715270996,420400,0.0,0.0
2007-03-01 00:00:00,2.204416511078947,2.21616285305859,2.07129005727806,2.086951971054077,680000,0.0,0.0
2007-03-02 00:00:00,2.0869523478200627,2.1378536701339117,2.0869523478200627,2.094783306121826,255400,0.0,0.0
2007-03-05 00:00:00,2.05562842344201,2.071290339350901,1.9968961454312852,2.043881893157959,505300,0.0,0.0
2007-03-06 00:00:00,2.075205704938867,2.075205704938867,2.0203888180140956,2.0243043899536133,538000,0.0,0.0
2007-03-07 00:00:00,2.024304231415933,2.024304231415933,1.992980405171968,1.9968957901000977,447500,0.0,0.0
2007-03-08 00:00:00,2.016473624853166,2.0752059026070957,2.016473624853166,2.0673749446868896,451700,0.0,0.0
2007-03-09 00:00:00,2.0556282997131348,2.059543871807061,2.0282198551699153,2.0556282997131348,332500,0.0,0.0
2007-03-12 00:00:00,2.036050360652431,2.08695166634492,2.0282194049077953,2.0752053260803223,586500,0.0,0.0
2007-03-13 00:00:00,2.07520570397741,2.0986985754893936,2.055628217698384,2.0830366611480713,716100,0.0,0.0
