date,open,high,low,close,volume,amount,factor
2021-04-05,139.427906623253,139.90704032298925,135.82482646515632,137.0801544189453,14377400.0,1970856212.1429443,1.0
2021-04-06,137.87550500036647,139.23624282354345,131.23470495025774,133.71661376953125,18004800.0,2407540887.597656,1.0
2021-04-07,134.39700566825525,135.9493942097682,131.11015543589127,133.3333282470703,13702700.0,1827026596.9711304,1.0
2021-04-08,134.74198815184187,135.76732673072584,132.442152096363,133.53457641601562,10238000.0,1367126993.347168,1.0
2021-04-09,132.54755603155567,134.32991938862395,131.75219232144437,133.11293029785156,9637200.0,1282835931.866455,1.0
2021-04-12,132.06848762972902,132.94050029697829,128.89660863106965,129.3661651611328,11147500.0,1442109326.133728,1.0
2021-04-13,130.9280926794435,131.27306956294132,127.64122756417233,129.46194458007812,8034300.0,1040136101.3397216,1.0
2021-04-14,129.04988807358063,131.4168100711102,127.67957250764364,128.54200744628906,8134200.0,1045586396.9696044,1.0
2021-04-15,130.32440813587124,130.45856502995443,127.30587070799672,128.80076599121094,8269400.0,1065105054.2877196,1.0
2021-04-16,127.92872668807134,129.1169837953874,127.45917029248604,128.1491241455078,7686300.0,984992612.9196168,1.0
2021-04-19,127.82330399449366,129.63442902364025,123.3290269831294,125.4276351928711,12826400.0,1608785020.0378418,1.0
2021-04-20,123.98065708692486,126.17508328590786,122.9553038164205,123.22361755371094,7583300.0,934441658.9950562,1.0
2021-04-21,124.70890552436394,129.51941145245934,123.61648138998358,129.41400146484375,12108800.0,1567048260.9375,1.0
2021-04-22,129.14574258017444,130.0752634229439,125.00601907975732,126.25177001953124,11483500.0,1449812201.019287,1.0
2021-04-23,127.919127125479,129.5290094224285,127.21000394877454,129.23194885253906,8079100.0,1044077837.9745485,1.0
2021-04-26,129.20322250708205,132.88296658876305,128.59950923889883,131.5701446533203,7927200.0,1042982850.6958008,1.0
2021-04-27,132.38464487240546,132.48047746801822,129.8931582284861,131.0718231201172,5767400.0,755943632.6629639,1.0
2021-04-28,130.93769512097796,131.20600890143453,128.9540886281737,130.02734375,6172700.0,802619784.765625,1.0
2021-04-29,131.52220033226945,131.85759977025924,127.53580444861971,129.7398223876953,6668400.0,865157031.6101074,1.0
2021-04-30,126.49132309481018,128.79115948409637,125.91635668648703,127.17169952392578,8691800.0,1105350977.922058,1.0
2021-05-03,128.64741586073234,129.9506602859893,126.20383073562527,127.30584716796876,7750200.0,986645776.7211914,1.0
2021-05-04,124.56519409261873,125.22638636657896,120.09007943686584,123.3481903076172,14199100.0,1751433288.9968872,1.0
2021-05-05,126.2325763306941,126.98961585990668,123.38652062619002,124.85266876220705,7276600.0,908502929.5150756,1.0
2021-05-06,124.22981390145998,126.38591605044384,122.42827340449188,126.23258972167967,7270500.0,917774043.5714722,1.0
2021-05-07,127.0183331462943,128.50365038109717,126.14630639671344,127.4016342163086,7524800.0,958671817.1508788,1.0
2021-05-10,126.41464365749276,126.41464365749276,119.31388546327688,119.4863739013672,10471500.0,1251201564.3081665,1.0
2021-05-11,114.99210630935782,119.15098397826569,112.71143216618268,118.39395904541016,15287800.0,1809983167.094421,1.0
2021-05-12,114.35007241287688,115.95996224445912,109.61622821421211,110.08577728271484,18648200.0,2052901591.923523,1.0
2021-05-13,113.54512806298206,116.40076878280186,112.9701689541128,114.91545104980467,14228000.0,1635017037.536621,1.0
2021-05-14,116.80322049373774,120.55004978378258,115.24124716082676,119.62052917480467,12422300.0,1485962099.5681765,1.0
2021-05-17,116.9086367499977,118.4610327551957,115.34666333357691,118.41311645507812,9379000.0,1110596619.2321775,1.0
2021-05-18,120.10924562449738,120.15716192417048,116.61157507838593,116.7265625,7536700.0,879733083.59375,1.0
2021-05-19,113.47803779790068,119.86010298105316,112.8743318931434,119.59178924560548,10424200.0,1246648729.4540403,1.0
2021-05-20,121.5179198726209,125.21683363263604,120.01343993579624,124.87185668945312,18239800.0,2277637691.644287,1.0
2021-05-21,124.43103580991696,125.23597696884876,121.71912982637132,123.29069519042967,14252400.0,1757188304.13208,1.0
2021-05-24,124.75687420503752,129.96985283266343,124.18190773622403,128.9636688232422,11405600.0,1470908021.130371,1.0
2021-05-25,130.75559599694202,133.34291529377754,130.2668848412958,131.76177978515625,12721000.0,1676141600.646973,1.0
2021-05-26,132.4433448329654,133.40328789059504,130.75385032466195,131.41619873046875,10577900.0,1390107408.5510254,1.0
2021-05-27,130.4946645068205,132.65453643463587,130.39866433989002,132.2993621826172,10623400.0,1405469044.2108154,1.0
2021-05-28,133.59527342078414,133.87366510981877,132.29935908299805,132.59693908691406,7186300.0,952881383.3602904,1.0
2021-06-01,133.43210048962595,136.4271184896526,131.76179410245783,132.6737518310547,8839300.0,1172743094.5602417,1.0
2021-06-02,132.52014376349922,134.73760991193095,131.43540340700952,133.44168090820312,6401200.0,854186887.8295898,1.0
2021-06-03,131.89616932949772,132.50093813876313,129.67870322561603,130.9170379638672,8191900.0,1072459283.2962036,1.0
2021-06-04,132.21294253820164,135.20797459624086,132.10734822449567,134.24803161621094,6662800.0,894467785.0524902,1.0
2021-06-07,133.87365186040847,134.09443464024238,132.65452019794196,133.4032745361328,5943100.0,792829000.8956909,1.0
2021-06-08,134.7184184162677,135.1119986239461,129.82271713033637,130.41787719726562,8129200.0,1060193007.3120116,1.0
2021-06-09,131.36818791672937,131.9633478102593,129.1795193399664,129.2563018798828,6887800.0,890291556.0882568,1.0
2021-06-10,130.4274520578504,132.635323909964,129.88029215898482,131.66578674316406,6163000.0,811456243.6981201,1.0
2021-06-11,131.4449809077883,131.6561695282645,129.81308082484531,131.3394012451172,6077700.0,798241478.9474487,1.0
2021-06-14,131.32020763852324,133.96005093493974,130.31226454128696,133.46087646484375,6062900.0,809159947.9187012,1.0
2021-06-15,133.55687943649025,134.97759103005302,132.66412479526815,133.0865020751953,6059300.0,806411042.024231,1.0
2021-06-16,133.92165098504535,134.67040539980263,130.59064739609522,131.4929962158203,8030400.0,1055941356.8115234,1.0
2021-06-17,131.08022149176506,133.09609303263275,129.640306970759,131.8193817138672,7690300.0,1013730591.1941528,1.0
2021-06-18,129.83227937165833,130.8018164435649,125.39734778755196,125.97330474853516,13258400.0,1670204463.6779785,1.0
2021-06-21,125.93494129240048,128.22920478217117,125.09979545835247,127.7204360961914,5984000.0,764279089.5996094,1.0
2021-06-22,127.49962766514209,129.0547305327135,126.32849611256684,128.09478759765625,5680900.0,727693678.8635254,1.0
2021-06-23,128.92033705082326,130.75383154294587,128.9011340911098,130.072265625,6327400.0,823019253.515625,1.0
2021-06-24,131.51218733193784,132.92330467438518,131.23381031463197,132.72171020507812,6374100.0,845981453.0181885,1.0
2021-06-25,133.1537103072335,133.63368184447776,129.95709811147844,130.73464965820312,7276700.0,951316825.1678468,1.0
2021-06-28,133.22091113036666,135.7551604974667,132.40495358192476,135.34239196777344,6984400.0,945285402.4597168,1.0
2021-06-29,134.82403535658543,137.07029919317566,134.7664411014276,136.2351531982422,5340500.0,727563835.6552124,1.0
2021-06-30,136.302311578112,136.92626866787177,134.45922277940366,136.6958770751953,5963400.0,815172193.3502197,1.0
2021-07-01,136.02391953393533,136.4942968748585,132.07855323649574,132.42413330078125,7693500.0,1018805069.5495604,1.0
2021-07-02,134.32483649148156,134.8912140759906,132.01138465723162,132.62574768066406,5299600.0,702863412.4084473,1.0
2021-07-06,133.7008677737361,135.45756532531524,129.41952994322463,131.30101013183594,7432600.0,975907887.9058838,1.0
2021-07-07,132.96172181323448,133.18251928627632,128.65158639944926,129.467529296875,5956800.0,771212178.515625,1.0
2021-07-08,126.36691886109186,129.00676259004382,124.52382972440476,127.22126770019533,7770900.0,988623749.1714478,1.0
2021-07-09,128.0755958065863,129.95709056830546,126.79886983391404,129.49630737304688,5762900.0,746274269.7601318,1.0
