date,close,high,low,open,volume,vwap
2018-01-02,37.90999984741211,38.77000045776367,37.619998931884766,37.79999923706055,964200,38.09999974568685
2018-01-03,37.88999938964844,38.34000015258789,37.41999816894531,38.27000045776367,1037800,37.88333257039388
2018-01-04,38.380001068115234,38.650001525878906,37.90999984741211,37.95000076293945,696600,38.313334147135414
2018-01-05,38.88999938964844,39.16999816894531,38.040000915527344,38.70000076293945,679900,38.699999491373696
2018-01-08,38.369998931884766,38.9900016784668,37.439998626708984,38.900001525878906,899700,38.266666412353516
2018-01-09,35.540000915527344,38.29999923706055,35.099998474121094,38.13999938964844,3015300,36.313332875569664
2018-01-10,35.310001373291016,35.91999816894531,33.779998779296875,35.040000915527344,1725900,35.0033327738444
2018-01-11,35.939998626708984,36.279998779296875,35.0099983215332,35.369998931884766,871000,35.74333190917969
2018-01-12,35.849998474121094,36.66999816894531,35.349998474121094,36.310001373291016,837300,35.9566650390625
2018-01-16,34.16999816894531,35.72999954223633,33.630001068115234,35.689998626708984,1510400,34.50999959309896
2018-01-17,34.0,35.4900016784668,33.9900016784668,34.0,1242700,34.493334452311196
2018-01-18,32.790000915527344,33.928001403808594,32.31999969482422,33.72999954223633,1629800,33.01266733805338
2018-01-19,35.029998779296875,36.18000030517578,34.01499938964844,34.869998931884766,2505700,35.074999491373696
2018-01-22,34.5,35.439998626708984,34.099998474121094,34.97999954223633,785900,34.679999033610024
2018-01-23,35.09000015258789,35.09000015258789,33.849998474121094,34.41999816894531,695200,34.676666259765625
2018-01-24,34.220001220703125,35.45000076293945,33.619998931884766,34.91999816894531,1423900,34.43000030517578
2018-01-25,35.099998474121094,35.11000061035156,34.09000015258789,34.31999969482422,627600,34.766666412353516
2018-01-26,35.9900016784668,36.290000915527344,34.90999984741211,34.90999984741211,1007000,35.730000813802086
2018-01-29,33.33000183105469,34.880001068115234,33.04999923706055,34.630001068115234,1725400,33.753334045410156
2018-01-30,32.84000015258789,33.41999816894531,32.119998931884766,32.7400016784668,960600,32.79333241780599
2018-01-31,32.38999938964844,33.37300109863281,32.13999938964844,33.0099983215332,701300,32.63433329264323
2018-02-01,33.4900016784668,33.599998474121094,32.34199905395508,32.5,627300,33.14399973551432
2018-02-02,32.810001373291016,33.8489990234375,32.79999923706055,33.61000061035156,668900,33.15299987792969
2018-02-05,32.47999954223633,33.70000076293945,32.369998931884766,32.5,661200,32.84999974568685
2018-02-06,33.41999816894531,33.79999923706055,31.229999542236328,32.0,1561500,32.81666564941406
2018-02-07,31.530000686645508,33.86000061035156,30.850000381469727,33.86000061035156,2218400,32.08000055948893
2018-02-08,32.04999923706055,32.58000183105469,31.299999237060547,31.299999237060547,1453600,31.976666768391926
2018-02-09,30.719999313354492,32.65999984741211,30.299999237060547,32.18000030517578,1931700,31.22666613260905
2018-02-12,30.25,31.04800033569336,28.969999313354492,30.770000457763672,1524200,30.089333216349285
2018-02-13,29.510000228881836,29.709999084472656,28.559999465942383,29.299999237060547,1388800,29.259999593098957
