date,close,high,low,open,volume,vwap
2018-01-02,20.98604393005371,21.039052771736177,20.811115886501824,20.95953950921248,7224506,20.94540419609724
2018-01-03,20.70510482788086,21.139772902993208,20.551379715340637,20.869430010423073,6750350,20.798752482071567
2018-01-04,20.41355323791504,20.747506402576448,20.402951752648065,20.657391651556598,6630619,20.52133713104652
2018-01-05,20.243927001953125,20.583180206586295,20.180316671709306,20.52487132782129,10013224,20.335807960082906
2018-01-08,20.46126365661621,20.604387272639496,20.26513260641817,20.29163703225584,15116925,20.44359451189129
2018-01-09,20.228023529052734,20.498366362300626,20.005388087848548,20.434756033742236,10745349,20.243925993067304
2018-01-10,20.11670684814453,20.32343936351861,20.04779506468622,20.153812756929646,6890550,20.162647092116455
2018-01-11,20.360546112060547,20.535474177476644,20.169715108651943,20.25983128477598,10419524,20.35524513272971
2018-01-12,20.34994125366211,20.45595751520947,20.148510214972102,20.318136800447977,7143470,20.318136327947894
2018-01-16,20.39234733581543,20.57787827546374,20.1962177466878,20.39234733581543,10847695,20.388814452655655
2018-01-17,20.721004486083984,20.7793133708528,20.434758679263503,20.455961652361154,8315262,20.645025512066763
2018-01-18,20.455963134765625,20.715705952787378,20.233327648604675,20.67329858601835,9881857,20.46833224538589
2018-01-19,20.12730598449707,20.567275386950396,20.090200080043164,20.54077238448355,11867509,20.261593817163543
2018-01-22,20.169715881347656,20.47716607931215,20.100805509907676,20.25983206092402,13264042,20.24922915685583
2018-01-23,20.424152374267578,20.641487758496854,20.312834665516057,20.365843503254936,9026637,20.45949159942683
2018-01-24,20.254526138305664,20.418852687585357,20.206818750530964,20.392346850765797,7695157,20.29339919214066
2018-01-25,20.503665924072266,20.551374732517903,20.275730454277962,20.323437845223275,9659359,20.443590370289375
2018-01-26,20.59908676147461,20.646794163161537,20.37645127526852,20.59378672656531,10535609,20.54077739996822
2018-01-29,20.318134307861328,20.519565321840197,20.228019575225996,20.519565321840197,6524908,20.35523973497584
2018-01-30,20.296934127807617,20.471862179005146,20.19091785730931,20.31813851590758,6458874,20.319904721374026
2018-01-31,20.41355323791504,20.455959178982944,20.196219246191106,20.302235516361236,14126131,20.355243887696364
2018-02-01,20.058401107788086,20.51957505532727,20.02129660807306,20.424160244629768,6862089,20.19975759039614
2018-02-02,19.99479103088379,20.22272655640645,19.952383663286188,20.0106925534198,7758107,20.056633750192145
