date,volume,session_status,secondary_status,secondary_open_return_difference,open_research_eligible
2020-05-11,13041100.000000000000,traded,common,0.000000030462,True
2020-05-12,9591500.000000000000,traded,common,0.000000026644,True
2020-05-13,9455300.000000000000,traded,common,0.000000008443,True
2020-05-14,17827100.000000000000,traded,common,0.000000035140,True
2020-05-15,11988900.000000000000,traded,common,0.000000016700,True
2020-05-18,8109200.000000000000,traded,common,0.000000004926,True
2020-05-19,11439871.000000000000,traded,common,0.000000018469,True
2020-05-20,12125700.000000000000,traded,common,0.000000000000,True
2020-05-21,9627500.000000000000,traded,common,0.000000008537,True
2020-05-22,17755600.000000000000,traded,common,0.000000018261,True
2020-05-25,11488500.000000000000,traded,common,0.000000014860,True
2020-05-26,11456300.000000000000,traded,common,0.000000005113,True
2020-05-27,14500300.000000000000,traded,common,0.000000022328,True
2020-05-28,11237300.000000000000,traded,common,0.000000018835,True
2020-05-29,9349700.000000000000,traded,common,0.000000000000,True
2020-06-01,17058000.000000000000,traded,common,0.003161195204,True
2020-06-02,12613600.000000000000,traded,common,0.003207803500,True
2020-06-03,15495900.000000000000,traded,common,0.000000021807,True
2020-06-04,16354300.000000000000,traded,common,0.000000021672,True
2020-06-05,20330300.000000000000,traded,common,0.000000034842,True
2020-06-08,18639500.000000000000,traded,common,0.000000000000,True
2020-06-09,14295000.000000000000,traded,common,0.000000013295,True
2020-06-10,12159300.000000000000,traded,common,0.000000021710,True
2020-06-11,10093500.000000000000,traded,common,0.000000013249,True
2020-06-12,11160200.000000000000,traded,common,0.000000038121,True
2020-06-15,8676600.000000000000,traded,common,0.000000035313,True
2020-06-16,13256400.000000000000,traded,common,0.000000008373,True
2020-06-17,13081000.000000000000,traded,common,0.000000025329,True
2020-06-18,18095500.000000000000,traded,common,0.000000013303,True
2020-06-19,10298900.000000000000,traded,common,0.000000031546,True
2020-06-22,11185600.000000000000,traded,common,0.000000008350,True
2020-06-23,9492000.000000000000,traded,common,0.000000021386,True
2020-06-24,9292100.000000000000,traded,common,0.000000013122,True
2020-06-29,8018300.000000000000,traded,common,0.000000021499,True
2020-06-30,11276100.000000000000,traded,common,0.000000021368,True
2020-07-01,33109400.000000000000,traded,common,0.000000042998,True
2020-07-02,38921800.000000000000,traded,common,0.000000054295,True
2020-07-03,32323700.000000000000,traded,common,0.000000023153,True
2020-07-06,50684000.000000000000,traded,common,0.000000011754,True
2020-07-07,33458000.000000000000,traded,common,0.000000059957,True
2020-07-08,25215600.000000000000,traded,common,0.000000048344,True
2020-07-09,37148600.000000000000,traded,common,0.000000012736,True
2020-07-10,16795000.000000000000,traded,common,0.000000010916,True
2020-07-13,21741200.000000000000,traded,common,0.000000081554,True
2020-07-14,21364200.000000000000,traded,common,0.000000093899,True
2020-07-15,10669400.000000000000,traded,common,0.000000026892,True
2020-07-16,28480900.000000000000,traded,common,0.000000035638,True
2020-07-17,14936500.000000000000,traded,common,0.000000058324,True
2020-07-20,18895300.000000000000,traded,common,0.000000015468,True
2020-07-21,25934600.000000000000,traded,common,0.000000004119,True
2020-07-22,22298600.000000000000,traded,common,0.000000012280,True
2020-07-23,22292100.000000000000,traded,common,0.000000018822,True
2020-07-24,25935700.000000000000,traded,common,0.000000027185,True
2020-07-27,12101700.000000000000,traded,common,0.000000048931,True
2020-07-28,11173300.000000000000,traded,common,0.000000058180,True
2020-07-29,9280300.000000000000,traded,common,0.000000059166,True
2020-07-30,10335100.000000000000,traded,common,0.000000037961,True
2020-07-31,10546800.000000000000,traded,common,0.000000042787,True
2020-08-03,14623800.000000000000,traded,common,0.000000051889,True
2020-08-04,14327100.000000000000,traded,common,0.000000001767,True
2020-08-05,8016800.000000000000,traded,common,0.000000018650,True
2020-08-06,11068900.000000000000,traded,common,0.000000000000,True
2020-08-07,9272100.000000000000,traded,common,0.000000000000,True
2020-08-10,13655900.000000000000,traded,common,0.000000055652,True
2020-08-11,10745200.000000000000,traded,common,0.000000071307,True
2020-08-12,16188900.000000000000,traded,common,0.000000008683,True
2020-08-13,24449600.000000000000,traded,common,0.000000014103,True
2020-08-14,8187100.000000000000,traded,common,0.000000027467,True
2020-08-17,10970000.000000000000,traded,common,0.000000050015,True
2020-08-18,10803400.000000000000,traded,common,0.000000089178,True
2020-08-19,40772200.000000000000,traded,common,0.000000030972,True
2020-08-20,18363300.000000000000,traded,common,0.000000012363,True
2020-08-21,18765200.000000000000,traded,common,0.000000054530,True
2020-08-24,4917800.000000000000,traded,common,0.000000000000,True
2020-08-25,7305300.000000000000,traded,common,0.000000036928,True
2020-08-26,8632400.000000000000,traded,common,0.000000040704,True
2020-08-27,14526300.000000000000,traded,common,0.000000068264,True
2020-08-28,15148400.000000000000,traded,common,0.000000000000,True
2020-08-31,10589200.000000000000,traded,common,0.000000053957,True
2020-09-01,9644000.000000000000,traded,common,0.000000067344,True
2020-09-02,8411400.000000000000,traded,common,0.002604162714,True
2020-09-03,6115700.000000000000,traded,common,0.002592827928,True
2020-09-04,8457300.000000000000,traded,common,0.000000041356,True
2020-09-07,9436600.000000000000,traded,common,0.000000012603,True
2020-09-08,8073400.000000000000,traded,common,0.000000014276,True
2020-09-09,19358800.000000000000,traded,common,0.000000082253,True
2020-09-10,6992100.000000000000,traded,common,0.000000054858,True
2020-09-11,5930100.000000000000,traded,common,0.000000031182,True
2020-09-14,16429200.000000000000,traded,common,0.000000069241,True
2020-09-15,16243600.000000000000,traded,common,0.000000060389,True
2020-09-16,14274900.000000000000,traded,common,0.000000018551,True
2020-09-17,15861800.000000000000,traded,common,0.000000064117,True
2020-09-18,15022900.000000000000,traded,common,0.000000004093,True
2020-09-21,10277700.000000000000,traded,common,0.000000016229,True
2020-09-22,12041200.000000000000,traded,common,0.000000088696,True
2020-09-23,9599300.000000000000,traded,common,0.000000027631,True
2020-09-24,15004900.000000000000,traded,common,0.000000041232,True
2020-09-25,17640800.000000000000,traded,common,0.000000034979,True
2020-09-28,12997700.000000000000,traded,common,0.000000037588,True
2020-09-29,21557200.000000000000,traded,common,0.000000042163,True
2020-09-30,13944610.000000000000,traded,common,0.000000050795,True
2020-10-09,14333200.000000000000,traded,common,0.000000041794,True
2020-10-12,14308400.000000000000,traded,common,0.000000004276,True
2020-10-13,14227700.000000000000,traded,common,0.000000052558,True
2020-10-14,16207600.000000000000,traded,common,0.000000000000,True
2020-10-15,15669800.000000000000,traded,common,0.000000062331,True
2020-10-16,17478700.000000000000,traded,common,0.000000018042,True
2020-10-19,16691700.000000000000,traded,common,0.000000000000,True
2020-10-20,14484500.000000000000,traded,common,0.000000036270,True
2020-10-21,11327100.000000000000,traded,common,0.000000040602,True
2020-10-22,13970100.000000000000,traded,common,0.000000044656,True
2020-10-23,14319300.000000000000,traded,common,0.000000036299,True
2020-10-26,21417600.000000000000,traded,common,0.000000015238,True
2020-10-27,18924600.000000000000,traded,common,0.000000029162,True
2020-10-28,17044100.000000000000,traded,common,0.000000043116,True
2020-10-29,16438900.000000000000,traded,common,0.007386879939,True
2020-10-30,18831600.000000000000,traded,common,0.007510939001,True
2020-11-02,9335800.000000000000,traded,common,0.000000060212,True
2020-11-03,12705200.000000000000,traded,common,0.000000101311,True
2020-11-04,8722300.000000000000,traded,common,0.000000078057,True
2020-11-05,15165000.000000000000,traded,common,0.000000013422,True
2020-11-06,11994400.000000000000,traded,common,0.001801787289,True
2020-11-09,15207100.000000000000,traded,common,0.001792057085,True
2020-11-10,17241600.000000000000,traded,common,0.000000002083,True
2020-11-11,15645600.000000000000,traded,common,0.000000004056,True
2020-11-12,21012400.000000000000,traded,common,0.000000000000,True
2020-11-13,9736600.000000000000,traded,common,0.000000018368,True
2020-11-16,16108700.000000000000,traded,common,0.000000018272,True
