recipe_id,full_total_return,full_cagr,full_annual_volatility,full_sharpe_log_excess,full_maximum_drawdown,full_annual_one_way_turnover,full_transaction_cost_paid,double_cost_full_sharpe,delay_two_full_sharpe,phase_sharpes,worst_timing_perturbation_sharpe,fold_sharpes,fold_sharpe_25th_percentile,positive_fold_share,bootstrap_sharpe_percentile_05,bootstrap_probability_sharpe_above_zero,bootstrap_probability_sharpe_above_one,parameter_neighborhood_minimum_sharpe,parameter_neighborhood_median_sharpe,parameter_neighborhood_maximum_drawdown_magnitude,leave_one_sector_out_minimum_sharpe,leave_one_sector_out_median_sharpe,maximum_post_drift_single_equity_sleeve_share,maximum_post_drift_sector_equity_sleeve_share,post_drift_sector_share_p95,post_drift_effective_names_median,post_drift_effective_names_p05,maximum_single_name_positive_contribution_share,maximum_single_sector_positive_contribution_share,minimum_robustness_score,selection_gate_passed,failure_reasons
g0_unconstrained_control,1.3674737495256966,0.3470463165947897,0.22676310402191868,1.242849876882425,-0.19199599716265536,1.7651902959333499,0.0061754699558329825,1.2330937792478318,1.2102805505884715,"{""0"": 1.242849876882425, ""15"": 1.1825469996162323, ""22"": 1.3544509750290528, ""8"": 0.9625934860186943}",0.9625934860186943,"[1.7665589921801943, 0.11642216571692189, 1.0484012521730828, 1.4526240337129748, 3.0085168972661265, 0.48429915705553744]",0.6253246808349238,1.0,0.3333464553171595,0.9915,0.68,1.1488987201154341,1.2199111280462511,0.21458168783021914,1.1196251472560106,1.2115423038215671,0.3197584729111195,0.6562651645508641,0.575110972122749,7.165657328482967,4.967236231123286,0.110796631398398,0.31607151886018026,0.3333464553171595,False,post_drift_single_share+post_drift_sector_share+post_drift_sector_p95+effective_names_median+effective_names_p05
g1_light_25_50_n7,1.2713579628576586,0.3278849500297749,0.2334598643760983,1.1443579577389948,-0.19639261050289858,1.6344971898281082,0.00560238235705104,1.1357812313377313,1.1090314318268075,"{""0"": 1.1443579577389948, ""15"": 0.9830856422077896, ""22"": 0.8026104831910716, ""8"": 0.8690376715162804}",0.8026104831910716,"[1.4779432013015685, 0.3373330073443569, 0.885449772778519, 0.8903133045243534, 3.037143945250141, 0.5393088402603249]",0.6258440733898734,1.0,0.22883477239011227,0.982,0.6005,1.1279000963346613,1.1443579577389948,0.19758979697041346,0.976156675890843,1.2131639177448168,0.25861573087053213,0.5053551489172418,0.47513989336476176,9.006176316969352,7.954540065874245,0.10405048294850226,0.29073900739856845,0.22883477239011227,False,timing_perturbation_sharpe+bootstrap_p05
g2_balanced_22_45_n8,1.246331821957488,0.3228090390528733,0.23624179528999684,1.1143138109250488,-0.20010053615805468,1.5986017627245848,0.005445089410944634,1.1060878544451065,1.081030108990507,"{""0"": 1.1143138109250488, ""15"": 0.961989838923161, ""22"": 0.8116210928072372, ""8"": 0.8435175975092992}",0.8116210928072372,"[1.4267944236120866, 0.2880880739517299, 0.8743366452450229, 0.90383248806303, 2.917619752685088, 0.5211752187916329]",0.6094655754049804,1.0,0.20432159629256025,0.979,0.5765,1.1028432560542571,1.1143138109250488,0.20050640608563985,1.0077286002617383,1.2198432300055722,0.24635329258758823,0.4779864315697398,0.4526118490034544,9.518914326733867,8.525955172677223,0.10072037167509125,0.29102128186875786,0.20432159629256025,False,drawdown+timing_perturbation_sharpe+bootstrap_p05+bootstrap_probability_above_zero+bootstrap_probability_above_one
g3_balanced_20_45_n9,1.2360489252529185,0.32071269144529535,0.24097340966651706,1.0862013785835558,-0.20394149651662308,1.5722593285007092,0.005327901220623977,1.0783204316481985,1.0509942985314364,"{""0"": 1.0862013785835558, ""15"": 0.9497720074140529, ""22"": 0.8200295955736402, ""8"": 0.8542914523147279}",0.8200295955736402,"[1.3973958815789622, 0.23278045265068353, 0.8990635603082683, 0.9062077890555398, 2.839670203883143, 0.47615080015061023]",0.5818789901900248,1.0,0.18297570091027016,0.9765,0.564,1.080556057857796,1.0862013785835558,0.20425202515691943,0.9924755983449182,1.198418437570431,0.2333515651642491,0.4684978914152696,0.4371036572411367,9.956741529296906,9.041785273007939,0.10021328507619012,0.28564287225179646,0.18297570091027016,False,drawdown+full_sharpe+double_cost_sharpe+timing_perturbation_sharpe+bootstrap_p05+bootstrap_probability_above_zero+bootstrap_probability_above_one
g4_strict_20_40_n9,1.2452490892602848,0.32258860128417943,0.24325246594055897,1.0822215562112842,-0.20394149651662274,1.5534126757209852,0.005244813046351195,1.0745333512146686,1.0456103705985387,"{""0"": 1.0822215562112842, ""15"": 0.9503585828602359, ""22"": 0.8200295955736402, ""8"": 0.8542914523147279}",0.8200295955736402,"[1.3792257281956486, 0.1735470811694726, 0.916584705795227, 0.9140470848591831, 2.79747983633386, 0.47615080015061023]",0.5856248713277534,1.0,0.17397684744113273,0.976,0.561,1.0446228994402458,1.0822215562112842,0.2131911228503035,0.9932370246390516,1.1871953976060279,0.2333515651642491,0.450175074277819,0.41352897181496995,10.09102690468319,9.358861594272335,0.10060867520904888,0.27870740885413836,0.17397684744113273,False,drawdown+full_sharpe+double_cost_sharpe+timing_perturbation_sharpe+bootstrap_p05+bootstrap_probability_above_zero+bootstrap_probability_above_one
g5_strict_18_40_n10,1.2445626585359015,0.3224488121493403,0.24632043648855187,1.06843640196535,-0.2089302518819366,1.538054052184148,0.005176335944549342,1.0609471401468844,1.0351025041406827,"{""0"": 1.06843640196535, ""15"": 0.9426739716832329, ""22"": 0.8205828959478819, ""8"": 0.8579064384029784}",0.8205828959478819,"[1.342713925683388, 0.15469022926461093, 0.9229949082633947, 0.8890982575954647, 2.726458845999297, 0.5142083484104222]",0.6079308257066828,1.0,0.1626952858861337,0.974,0.5485,1.0330477902055701,1.06843640196535,0.21401113148390438,0.9634415615140888,1.1751196690702717,0.2172205075236629,0.4316750946597623,0.39727869513171793,10.501654701271931,9.784995723563615,0.10244639813122243,0.27382335358450893,0.1626952858861337,False,drawdown+full_sharpe+double_cost_sharpe+timing_perturbation_sharpe+bootstrap_p05+bootstrap_probability_above_zero+bootstrap_probability_above_one
