date,gross_return,transaction_cost,net_return,equity,one_way_turnover,equity_exposure,etf_weight,cash_weight,holding_count,holdings,target_drift_due_to_trade_lock,recipe_id
2023-10-31,0.015175553503351662,0.0,0.015175553503351662,1.0136674364481075,0.0,0.7577236952725307,0.2422763047274692,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-01,-0.009850078889041687,0.0,-0.009850078889041687,1.0036827322318411,0.0,0.7544341376737629,0.245565862326237,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-02,-0.0005430939135383013,0.0,-0.0005430939135383013,1.0031376382488424,0.0,0.7551805541322009,0.24481944586779902,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-03,-0.009284211017132341,0.0,-0.009284211017132341,0.9938242967361123,0.0,0.7519981988245651,0.24800180117543483,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-06,0.012696418232333532,0.0,0.012696418232333532,1.0064423056569287,0.0,0.7555459395923833,0.24445406040761677,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-07,0.007954057807678837,5.2041579054246906e-05,0.007902016228624591,1.014395229089404,0.03640689674562846,0.75,0.25,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-08,0.00444364593202379,0.0,0.00444364593202379,1.0189028423226116,0.0,0.7515544544880938,0.24844554551190612,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-09,-0.0004118054008425882,0.0,-0.0004118054008425882,1.0184832526292094,0.0,0.7521250647460911,0.2478749352539088,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-10,0.0006017012958956138,0.0,0.0006017012958956138,1.0190960753221643,0.0,0.7504806312066485,0.2495193687933514,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-13,0.002086137853687697,0.0,0.002086137853687697,1.0212220502214384,0.0,0.7514475185771292,0.24855248142287073,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
2023-11-14,0.0018620323945879335,0.0,0.0018620323945879335,1.0231235987610183,0.0,0.7516861673722652,0.24831383262773474,0.0,27,"[""002156"", ""002281"", ""002463"", ""002594"", ""002709"", ""002837"", ""300017"", ""300133"", ""300274"", ""300408"", ""300548"", ""300782"", ""301291"", ""600026"", ""600150"", ""600426"", ""600522"", ""600900"", ""600938"", ""601012"", ""601872"", ""601899"", ""601939"", ""603629"", ""688008"", ""688183"", ""688676""]",0.0,c0_equal_weight_control
