date,symbol,open,high,low,close,volume,sma5,sma10,sma20,sma60,sma20_slope,bias20,macd,macd_signal,macd_hist,rsi14,atr14,close_ratio_20,score,entry_eligible,one_price_lock,previous_macd_hist
2023-05-05,002156,18.565,18.835,17.895,17.915,686243.0,,,,,,,0.03350427350427054,0.006700854700854109,0.026803418803416433,,,,,False,False,0.0
2023-05-05,002281,22.18,22.61,21.63,21.88,193150.0,,,,,,,-0.023931623931623847,-0.00478632478632477,-0.019145299145299076,,,,,False,False,0.0
2023-05-05,002463,18.96,19.27,18.12,18.75,606628.0,,,,,,,-0.015954415954414713,-0.003190883190882943,-0.01276353276353177,,,,,False,False,0.0
2023-05-05,002594,81.087,81.504,79.554,80.261,102440.0,,,,,,,-0.06509401709402596,-0.013018803418805193,-0.05207521367522076,,,,,False,False,0.0
2023-05-05,002709,41.104,41.694,40.174,41.084,144872.0,,,,,,,0.002393162393161674,0.0004786324786323348,0.0019145299145293393,,,,,False,False,0.0
2023-05-05,002837,12.566,13.035,11.785,12.825,201060.0,,,,,,,-0.010051282051282584,-0.002010256410256517,-0.008041025641026068,,,,,False,False,0.0
2023-05-05,300017,8.322,8.322,7.712,7.902,3187380.0,,,,,,,-0.06621082621082586,-0.013242165242165172,-0.05296866096866069,,,,,False,False,0.0
2023-05-05,300133,8.505,8.505,7.895,7.985,1166629.0,,,,,,,-0.06062678062678195,-0.01212535612535639,-0.04850142450142556,,,,,False,False,0.0
2023-05-05,300274,76.423,76.688,71.81,73.479,327881.0,,,,,,,-0.31374358974358074,-0.06274871794871616,-0.25099487179486457,,,,,False,False,0.0
2023-05-05,300408,28.642,28.842,28.092,28.142,70279.0,,,,,,,-0.05264957264957104,-0.01052991452991421,-0.04211965811965683,,,,,False,False,0.0
2023-05-05,300548,28.61,29.1,27.15,27.51,162417.0,,,,,,,-0.0829629629629629,-0.016592592592592582,-0.06637037037037033,,,,,False,False,0.0
2023-05-05,300782,96.744,98.204,95.824,96.684,43375.0,,,,,,,-0.005584045584043906,-0.0011168091168087813,-0.004467236467235125,,,,,False,False,0.0
2023-05-05,600026,11.49,11.61,11.09,11.23,271971.0,,,,,,,-0.02951566951566953,-0.005903133903133906,-0.023612535612535623,,,,,False,False,0.0
2023-05-05,600150,24.865,25.755,24.085,24.315,1140841.0,,,,,,,-0.0678062678062652,-0.01356125356125304,-0.05424501424501216,,,,,False,False,0.0
2023-05-05,600426,21.847,22.07,21.424,21.762,155722.0,,,,,,,-0.01906552706552489,-0.003813105413104978,-0.015252421652419912,,,,,False,False,0.0
2023-05-05,600522,13.712,13.732,13.182,13.222,769625.0,,,,,,,-0.03908831908831978,-0.007817663817663956,-0.031270655270655826,,,,,False,False,0.0
2023-05-05,600900,18.836,18.836,18.476,18.516,613817.0,,,,,,,-0.03669515669515633,-0.007339031339031266,-0.029356125356125064,,,,,False,False,0.0
2023-05-05,600938,14.556,14.796,14.106,14.256,520652.0,,,,,,,-0.033504273504274096,-0.0067008547008548195,-0.026803418803419278,,,,,False,False,0.0
2023-05-05,601012,33.33,33.33,32.3,32.59,1243025.0,,,,,,,-0.07418803418804032,-0.014837606837608064,-0.05935042735043226,,,,,False,False,0.0
2023-05-05,601872,5.336,5.376,5.026,5.116,720748.0,,,,,,,-0.016752136752137048,-0.0033504273504274098,-0.013401709401709639,,,,,False,False,0.0
2023-05-05,601899,11.18,11.29,10.6,10.73,1870675.0,,,,,,,-0.027920227920228413,-0.005584045584045683,-0.02233618233618273,,,,,False,False,0.0
2023-05-05,601939,4.989,5.199,4.979,5.099,2614637.0,,,,,,,0.010370370370370807,0.0020740740740741617,0.008296296296296645,,,,,False,False,0.0
2023-05-05,603629,9.155,9.574,9.073,9.114,38785.0,,,,,,,-0.02369230769230768,-0.004738461538461536,-0.018953846153846144,,,,,False,False,0.0
2023-05-05,688008,57.433,58.983,57.093,57.373,12943368.0,,,,,,,-0.032706552706549985,-0.0065413105413099975,-0.026165242165239987,,,,,False,False,0.0
2023-05-05,688183,9.644,9.644,9.064,9.274,12066170.0,,,,,,,-0.027920227920226637,-0.005584045584045328,-0.022336182336181308,,,,,False,False,0.0
2023-05-05,688676,30.549,30.879,29.189,29.999,2936724.0,,,,,,,-0.06541310541310352,-0.013082621082620705,-0.05233048433048282,,,,,False,False,0.0
2023-05-08,002156,17.565,18.275,17.345,17.915,377883.0,,,,,,,0.05937224535514929,0.017235132831713147,0.042137112523436146,,,,,False,False,0.026803418803416433
2023-05-08,002281,22.2,24.14,21.9,24.14,386182.0,,,,,,,0.13787615360264738,0.02374617089146966,0.11412998271117772,,,,,False,False,-0.019145299145299076
2023-05-08,002463,18.66,20.1,18.37,19.47,748415.0,,,,,,,0.02916339964773229,0.0032799733768401037,0.025883426270892188,,,,,False,False,-0.01276353276353177
2023-05-08,002594,81.237,83.271,81.077,81.581,121626.0,,,,,,,-0.010052645676580596,-0.012425571870360275,0.002372926193779679,,,,,False,False,-0.05207521367522076
2023-05-08,002709,41.434,42.284,41.084,41.174,170474.0,,,,,,,0.011420361847712002,0.0026669783524482685,0.008753383495263733,,,,,False,False,0.0019145299145293393
2023-05-08,002837,12.758,12.828,12.321,12.485,136352.0,,,,,,,-0.04493418072905264,-0.010595041274015742,-0.0343391394550369,,,,,False,False,-0.008041025641026068
2023-05-08,300017,7.822,8.132,7.742,7.832,2076690.0,,,,,,,-0.12291491140493882,-0.0351767144747199,-0.08773819693021892,,,,,False,False,-0.05296866096866069
2023-05-08,300133,7.905,8.255,7.775,7.995,779878.0,,,,,,,-0.10663777079731673,-0.03102783905974846,-0.07560993173756828,,,,,False,False,-0.04850142450142556
2023-05-08,300274,73.486,74.417,71.072,73.687,248607.0,,,,,,,-0.5393860764117164,-0.1580761896413162,-0.38130988677040023,,,,,False,False,-0.25099487179486457
2023-05-08,300408,28.142,28.342,27.792,27.852,68759.0,,,,,,,-0.1164331458348542,-0.03171056079090221,-0.084722585043952,,,,,False,False,-0.04211965811965683
2023-05-08,300548,27.62,28.88,26.57,27.83,185123.0,,,,,,,-0.12148992297140637,-0.03757205866835534,-0.08391786430305104,,,,,False,False,-0.06637037037037033
2023-05-08,300782,96.684,99.144,96.554,98.684,49576.0,,,,,,,0.1496487853183055,0.029036309770214076,0.12061247554809143,,,,,False,False,-0.004467236467235125
2023-05-08,600026,11.25,11.61,11.15,11.24,364772.0,,,,,,,-0.051506400110389094,-0.015023787144584945,-0.03648261296580415,,,,,False,False,-0.023612535612535623
2023-05-08,600150,24.445,26.835,24.415,26.835,1988469.0,,,,,,,0.08086752542593345,0.00532450223618426,0.07554302318974919,,,,,False,False,-0.05424501424501216
2023-05-08,600426,21.732,22.078,21.309,21.462,165574.0,,,,,,,-0.05771725878848244,-0.014593936088180472,-0.04312332270030197,,,,,False,False,-0.015252421652419912
2023-05-08,600522,13.222,13.512,13.202,13.222,978269.0,,,,,,,-0.06926761958101046,-0.020107654970333257,-0.049159964610677204,,,,,False,False,-0.031270655270655826
2023-05-08,600900,18.516,18.826,18.426,18.756,689704.0,,,,,,,-0.04588144576748476,-0.015047514224721966,-0.030833931542762795,,,,,False,False,-0.029356125356125064
2023-05-08,600938,14.496,16.056,14.496,15.676,1172741.0,,,,,,,0.05390410792120193,0.0054201378235565305,0.04848397009764539,,,,,False,False,-0.026803418803419278
2023-05-08,601012,32.65,33.23,32.33,32.96,824772.0,,,,,,,-0.10195144519931176,-0.03226037450994881,-0.06969107068936295,,,,,False,False,-0.05935042735043226
2023-05-08,601872,5.116,5.266,5.066,5.156,577166.0,,,,,,,-0.0264952394866933,-0.007979389777680588,-0.01851584970901271,,,,,False,False,-0.013401709401709639
2023-05-08,601899,10.64,10.89,10.46,10.81,1475035.0,,,,,,,-0.043095104747525426,-0.013086257416741631,-0.030008847330783794,,,,,False,False,-0.02233618233618273
2023-05-08,601939,5.129,5.679,5.109,5.449,5044390.0,,,,,,,0.04629735148253644,0.010918729555766617,0.03537862192676983,,,,,False,False,0.008296296296296645
2023-05-08,603629,8.925,9.114,8.149,8.971,96984.0,,,,,,,-0.0533920666228358,-0.01446918255533639,-0.03892288406749941,,,,,False,False,-0.018953846153846144
2023-05-08,688008,57.393,58.693,57.133,57.843,11861380.0,,,,,,,-0.020465742972859857,-0.00932619702761997,-0.011139545945239887,,,,,False,False,-0.026165242165239987
2023-05-08,688183,9.244,9.464,9.094,9.374,7367549.0,,,,,,,-0.04149966315208253,-0.01276716909765277,-0.028732494054429764,,,,,False,False,-0.022336182336181308
2023-05-08,688676,29.969,30.799,29.449,30.029,2982280.0,,,,,,,-0.11352407853831892,-0.03317091257376035,-0.08035316596455858,,,,,False,False,-0.05233048433048282
2023-05-09,002156,17.915,18.655,17.845,18.275,537501.0,,,,,,,0.10768051680121715,0.03532420962561395,0.07235630717560321,,,,,False,False,0.042137112523436146
2023-05-09,002281,23.66,25.1,23.57,23.59,372288.0,,,,,,,0.21920274678645058,0.06283748607046585,0.15636526071598472,,,,,False,False,0.11412998271117772
2023-05-09,002463,19.86,21.57,19.86,21.0,951451.0,,,,,,,0.18623105119189276,0.039870188939850636,0.14636086225204212,,,,,False,False,0.025883426270892188
2023-05-09,002594,80.251,81.357,79.904,80.274,89885.0,,,,,,,-0.07107661227912843,-0.024155779952113904,-0.04692083232701452,,,,,False,False,0.002372926193779679
2023-05-09,002709,41.094,41.174,40.044,40.354,136226.0,,,,,,,-0.047050297973910915,-0.007276476912823569,-0.039773821061087344,,,,,False,False,0.008753383495263733
2023-05-09,002837,12.338,12.478,12.012,12.044,107661.0,,,,,,,-0.10693150384435413,-0.02986233378808342,-0.0770691700562707,,,,,False,False,-0.0343391394550369
2023-05-09,300017,7.752,7.752,7.072,7.132,2686661.0,,,,,,,-0.22178090508802129,-0.07249755259738018,-0.14928335249064112,,,,,False,False,-0.08773819693021892
2023-05-09,300133,7.895,8.385,7.835,8.025,743972.0,,,,,,,-0.13907785972525843,-0.05263784319285046,-0.08644001653240797,,,,,False,False,-0.07560993173756828
2023-05-09,300274,73.765,75.191,72.039,73.185,208344.0,,,,,,,-0.7500702346114139,-0.27647499863533576,-0.4735952359760781,,,,,False,False,-0.38130988677040023
2023-05-09,300408,28.042,28.402,27.522,27.722,86773.0,,,,,,,-0.1754495277226411,-0.06045835417725,-0.11499117354539111,,,,,False,False,-0.084722585043952
2023-05-09,300548,27.84,29.03,27.05,27.05,176228.0,,,,,,,-0.21251258482449842,-0.07256016389958396,-0.13995242092491444,,,,,False,False,-0.08391786430305104
2023-05-09,300782,98.704,99.004,97.024,97.214,44739.0,,,,,,,0.1522995926028301,0.05368896633673728,0.09861062626609282,,,,,False,False,0.12061247554809143
2023-05-09,600026,11.27,11.45,10.94,10.99,479409.0,,,,,,,-0.08809165741268643,-0.02963736119820524,-0.058454296214481186,,,,,False,False,-0.03648261296580415
2023-05-09,600150,28.165,28.305,26.895,26.945,2895123.0,,,,,,,0.2052032035944542,0.045300242507838255,0.15990296108661595,,,,,False,False,0.07554302318974919
2023-05-09,600426,21.37,22.185,21.239,21.616,127442.0,,,,,,,-0.07505730775902109,-0.026686610422348593,-0.04837069733667249,,,,,False,False,-0.04312332270030197
2023-05-09,600522,13.252,13.252,12.662,12.682,1139280.0,,,,,,,-0.1351999191740738,-0.043126107811081366,-0.09207381136299245,,,,,False,False,-0.049159964610677204
2023-05-09,600900,18.686,19.506,18.636,19.166,974938.0,,,,,,,-0.01984926261027553,-0.01600786390183268,-0.0038413987084428523,,,,,False,False,-0.030833931542762795
2023-05-09,600938,15.846,16.346,15.366,15.486,826189.0,,,,,,,0.10661547105602054,0.025659204470049334,0.0809562665859712,,,,,False,False,0.04848397009764539
2023-05-09,601012,33.13,33.17,32.41,32.46,742795.0,,,,,,,-0.16242760544803758,-0.05829382069756657,-0.10413378475047101,,,,,False,False,-0.06969107068936295
2023-05-09,601872,5.216,5.366,5.076,5.146,721649.0,,,,,,,-0.03462450528172489,-0.01330841287848945,-0.021316092403235443,,,,,False,False,-0.01851584970901271
2023-05-09,601899,10.82,10.82,10.34,10.4,1714661.0,,,,,,,-0.08719969366067915,-0.027908944665529137,-0.05929074899515001,,,,,False,False,-0.030008847330783794
2023-05-09,601939,5.609,5.699,5.349,5.409,3672625.0,,,,,,,0.07072678282132738,0.02288034020887877,0.04784644261244861,,,,,False,False,0.03537862192676983
2023-05-09,603629,8.649,8.659,8.118,8.195,54415.0,,,,,,,-0.13795578582341683,-0.039166503208952486,-0.09878928261446435,,,,,False,False,-0.03892288406749941
2023-05-09,688008,58.303,58.303,56.303,56.303,15104080.0,,,,,,,-0.13349113998523876,-0.03415918561914373,-0.09933195436609503,,,,,False,False,-0.011139545945239887
2023-05-09,688183,9.354,9.744,9.224,9.334,8501521.0,,,,,,,-0.05485677436619163,-0.021185090151360542,-0.03367168421483109,,,,,False,False,-0.028732494054429764
2023-05-09,688676,30.049,30.059,27.429,27.689,9361094.0,,,,,,,-0.33659080587530354,-0.093854891234069,-0.24273591464123456,,,,,False,False,-0.08035316596455858
2023-05-10,002156,18.015,18.255,17.555,18.145,416731.0,17.949,,,,,,0.13393137885382345,0.05504564347125585,0.0788857353825676,,,,,False,False,0.07235630717560321
2023-05-10,002281,23.84,24.32,22.57,22.75,238116.0,22.907999999999998,,,,,,0.21341357908958614,0.09295270467428991,0.12046087441529622,,,,,False,False,0.15636526071598472
2023-05-10,002463,20.52,21.15,18.8,19.38,911451.0,19.509999999999998,,,,,,0.17793669213170915,0.06748348957822234,0.11045320255348681,,,,,False,False,0.14636086225204212
2023-05-10,002594,80.571,84.297,79.971,83.501,253691.0,81.3388,,,,,,0.13934707898415866,0.008544791835140609,0.13080228714901804,,,,,False,False,-0.04692083232701452
2023-05-10,002709,40.354,43.634,40.024,43.034,456193.0,41.339999999999996,,,,,,0.12146471553306526,0.018471761576354197,0.10299295395671107,,,,,False,False,-0.039773821061087344
2023-05-10,002837,12.089,12.128,11.606,12.061,141106.0,12.4732,,,,,,-0.15293018715298778,-0.05447590446106429,-0.0984542826919235,,,,,False,False,-0.0770691700562707
2023-05-10,300017,7.132,7.262,6.692,6.802,1919003.0,7.68,,,,,,-0.32303738555097006,-0.12260551918809817,-0.20043186636287189,,,,,False,False,-0.14928335249064112
2023-05-10,300133,7.925,8.235,7.755,7.915,617402.0,8.133,,,,,,-0.17168387971466892,-0.07644705049721416,-0.09523682921745476,,,,,False,False,-0.08644001653240797
2023-05-10,300274,72.734,75.657,70.391,75.148,304613.0,74.5822,,,,,,-0.7499957689887964,-0.37117915270602786,-0.3788166162827685,,,,,False,False,-0.4735952359760781
2023-05-10,300408,27.652,27.872,26.822,27.202,124564.0,27.944,,,,,,-0.2611694904242121,-0.10060058142664242,-0.1605689089975697,,,,,False,False,-0.11499117354539111
2023-05-10,300548,26.75,27.45,25.35,25.94,198542.0,27.375999999999998,,,,,,-0.36995184884245447,-0.13203850088815805,-0.23791334795429642,,,,,False,False,-0.13995242092491444
2023-05-10,300782,96.864,98.244,96.184,97.494,31160.0,97.366,,,,,,0.17497701036020885,0.0779465751414316,0.09703043521877724,,,,,False,False,0.09861062626609282
2023-05-10,600026,10.88,10.89,10.49,10.81,412704.0,11.174000000000001,,,,,,-0.13011040136847285,-0.04973196923225877,-0.08037843213621408,,,,,False,False,-0.058454296214481186
2023-05-10,600150,26.665,27.395,26.035,26.415,1453926.0,25.935000000000002,,,,,,0.2579994961356675,0.08784009323340411,0.17015940290226342,,,,,False,False,0.15990296108661595
2023-05-10,600426,21.616,22.232,21.609,21.839,101729.0,21.736,,,,,,-0.06999828848797307,-0.03534894603547349,-0.03464934245249958,,,,,False,False,-0.04837069733667249
2023-05-10,600522,12.682,13.432,12.512,13.422,1540215.0,13.252,,,,,,-0.12628420040312527,-0.059757726329490155,-0.06652647407363511,,,,,False,False,-0.09207381136299245
2023-05-10,600900,19.166,19.626,18.806,18.806,685452.0,18.844,,,,,,-0.027945423810638914,-0.018395375883593926,-0.009550047927044988,,,,,False,False,-0.0038413987084428523
2023-05-10,600938,15.556,15.646,14.716,14.906,712324.0,15.0,,,,,,0.10043075019519598,0.04061351361507867,0.05981723658011731,,,,,False,False,0.0809562665859712
2023-05-10,601012,32.33,33.01,32.15,32.84,756436.0,32.874,,,,,,-0.17764479532441158,-0.08216401562293557,-0.095480779701476,,,,,False,False,-0.10413378475047101
2023-05-10,601872,5.116,5.146,4.906,4.956,678439.0,5.14,,,,,,-0.05575570206949365,-0.021797870716690294,-0.03395783135280336,,,,,False,False,-0.021316092403235443
2023-05-10,601899,10.47,10.57,10.19,10.23,1243354.0,10.65,,,,,,-0.13432209587285726,-0.049191574906994766,-0.08513052096586249,,,,,False,False,-0.05929074899515001
2023-05-10,601939,5.409,5.419,4.989,5.039,2747233.0,5.193,,,,,,0.05954497794064917,0.030213267755232854,0.029331710185416315,,,,,False,False,0.04784644261244861
2023-05-10,603629,8.011,8.757,8.011,8.583,41899.0,8.854800000000001,,,,,,-0.1716856993187612,-0.06567034243091424,-0.10601535688784697,,,,,False,False,-0.09878928261446435
2023-05-10,688008,56.883,57.253,54.433,54.923,15999789.0,56.845000000000006,,,,,,-0.33060800499509924,-0.09344894949433484,-0.23715905550076438,,,,,False,False,-0.09933195436609503
2023-05-10,688183,9.324,9.414,9.204,9.294,4677985.0,9.379999999999999,,,,,,-0.06788748230469643,-0.030525568582027724,-0.03736191372266871,,,,,False,False,-0.03367168421483109
2023-05-10,688676,27.949,28.969,27.599,28.819,6002104.0,29.470999999999997,,,,,,-0.41737994204103046,-0.15855990139546128,-0.2588200406455692,,,,,False,False,-0.24273591464123456
2023-05-11,002156,18.245,18.495,17.965,18.035,254883.0,18.057,,,,,,0.14419708127277175,0.07287593103155904,0.07132115024121272,,,,,False,False,0.0788857353825676
2023-05-11,002281,22.75,23.08,22.28,22.31,155642.0,22.933999999999997,,,,,,0.17134612771352664,0.10863138928213725,0.06271473843138939,,,,,False,False,0.12046087441529622
2023-05-11,002463,19.5,19.79,18.75,18.93,495671.0,19.506,,,,,,0.13351305819986337,0.08068940330255055,0.05282365489731282,,,,,False,False,0.11045320255348681
2023-05-11,002594,83.827,86.837,83.131,84.821,214237.0,82.0876,,,,,,0.40792008975756744,0.08841985141962598,0.31950023833794144,,,,,False,False,0.13080228714901804
2023-05-11,002709,42.854,44.584,42.694,44.024,369297.0,41.934000000000005,,,,,,0.331082293459815,0.08099386795304636,0.25008842550676863,,,,,False,False,0.10299295395671107
2023-05-11,002837,12.061,12.254,11.638,11.676,77241.0,12.2182,,,,,,-0.21793849815373356,-0.08716842319959814,-0.13077007495413542,,,,,False,False,-0.0984542826919235
2023-05-11,300017,6.882,7.052,6.602,6.912,1636651.0,7.316,,,,,,-0.3899131194116743,-0.17606703923281342,-0.21384608017886086,,,,,False,False,-0.20043186636287189
2023-05-11,300133,8.395,9.515,8.345,9.515,1678069.0,8.287,,,,,,-0.0676380676868309,-0.0746852539351375,0.007047186248306608,,,,,False,False,-0.09523682921745476
2023-05-11,300274,74.109,78.837,73.973,76.051,293689.0,74.31,,,,,,-0.6693562786122413,-0.4308145778872705,-0.23854170072497083,,,,,False,False,-0.3788166162827685
2023-05-11,300408,27.242,27.792,27.242,27.532,72602.0,27.690000000000005,,,,,,-0.2990279285473889,-0.14028605085079174,-0.15874187769659717,,,,,False,False,-0.1605689089975697
2023-05-11,300548,25.92,26.15,25.47,25.65,105776.0,26.796000000000003,,,,,,-0.512219627217295,-0.20807472615398542,-0.30414490106330955,,,,,False,False,-0.23791334795429642
2023-05-11,300782,98.484,99.384,97.024,97.734,30943.0,97.56199999999998,,,,,,0.2098954771460626,0.10433635554235782,0.10555912160370479,,,,,False,False,0.09703043521877724
2023-05-11,600026,10.82,11.03,10.68,10.82,255478.0,11.018,,,,,,-0.1607506092954445,-0.07193569724489592,-0.08881491205054858,,,,,False,False,-0.08037843213621408
2023-05-11,600150,26.465,26.695,25.035,25.665,1124240.0,26.035000000000004,,,,,,0.23659488777182247,0.11759105214108778,0.11900383563073469,,,,,False,False,0.17015940290226342
2023-05-11,600426,21.924,22.139,21.439,21.624,83922.0,21.6606,,,,,,-0.08238796525865766,-0.04475674988011033,-0.03763121537854733,,,,,False,False,-0.03464934245249958
2023-05-11,600522,13.482,14.242,13.372,14.062,1638243.0,13.322,,,,,,-0.06680568341274373,-0.06116731774614088,-0.005638365666602856,,,,,False,False,-0.06652647407363511
2023-05-11,600900,18.946,19.446,18.836,19.216,538423.0,18.892000000000003,,,,,,-0.0012635509754694851,-0.014969010901969039,0.013705459926499554,,,,,False,False,-0.009550047927044988
2023-05-11,600938,14.846,15.156,14.766,14.986,371157.0,15.062000000000001,,,,,,0.10082242758121396,0.052655296408305734,0.048167131172908224,,,,,False,False,0.05981723658011731
2023-05-11,601012,33.07,33.62,32.63,33.18,827173.0,32.806,,,,,,-0.1604201458506367,-0.0978152416684758,-0.06260490418216089,,,,,False,False,-0.095480779701476
2023-05-11,601872,4.976,5.106,4.906,5.026,356808.0,5.08,,,,,,-0.0660920448283493,-0.030656705539022097,-0.0354353392893272,,,,,False,False,-0.03395783135280336
2023-05-11,601899,10.19,10.24,9.75,9.83,1869317.0,10.4,,,,,,-0.20161945263883396,-0.07967715045336261,-0.12194230218547135,,,,,False,False,-0.08513052096586249
2023-05-11,601939,5.059,5.109,4.939,4.959,1513530.0,5.191,,,,,,0.04372396297213221,0.032915406798612726,0.010808556173519487,,,,,False,False,0.029331710185416315
2023-05-11,603629,8.705,9.114,8.583,9.043,60768.0,8.7812,,,,,,-0.15946058083997272,-0.08442839011272595,-0.07503219072724678,,,,,False,False,-0.10601535688784697
2023-05-11,688008,55.513,56.213,53.933,54.223,9543448.0,56.132999999999996,,,,,,-0.537117138492917,-0.1821825872940513,-0.3549345511988657,,,,,False,False,-0.23715905550076438
2023-05-11,688183,9.334,9.434,9.204,9.354,3796592.0,9.325999999999999,,,,,,-0.07253675510774649,-0.03892780588717148,-0.03360894922057501,,,,,False,False,-0.03736191372266871
2023-05-11,688676,28.869,29.819,28.689,29.709,4276563.0,29.249000000000002,,,,,,-0.4049226562216859,-0.20783245236070622,-0.19709020386097967,,,,,False,False,-0.2588200406455692
2023-05-12,002156,18.015,19.315,18.005,18.855,782653.0,18.244999999999997,,,,,,0.21600984435003312,0.10150271369525386,0.11450713065477926,,,,,False,False,0.07132115024121272
2023-05-12,002281,22.36,22.96,22.21,22.21,203846.0,23.0,,,,,,0.1284574278865449,0.11259659700301879,0.01586083088352612,,,,,False,False,0.06271473843138939
2023-05-12,002463,18.89,19.19,18.3,18.46,479383.0,19.448,,,,,,0.059693822974629995,0.07649028723696644,-0.01679646426233644,,,,,False,False,0.05282365489731282
2023-05-12,002594,85.571,86.321,83.411,83.604,104574.0,82.7562,,,,,,0.5166092567195477,0.17405773247961032,0.3425515242399374,,,,,False,False,0.31950023833794144
2023-05-12,002709,43.854,44.654,43.154,43.154,198555.0,42.348,,,,,,0.42213786256526475,0.14922266687549005,0.27291519568977474,,,,,False,False,0.25008842550676863
2023-05-12,002837,11.606,11.638,11.323,11.344,61177.0,11.922,,,,,,-0.29287163642322334,-0.1283090658443232,-0.16456257057890014,,,,,False,False,-0.13077007495413542
2023-05-12,300017,6.852,7.012,6.702,6.762,1099778.0,7.087999999999999,,,,,,-0.44983099500724943,-0.23081983038770063,-0.2190111646195488,,,,,False,False,-0.21384608017886086
2023-05-12,300133,9.595,9.745,8.905,9.075,1884877.0,8.505,,,,,,-0.020449604500498708,-0.06383812404820974,0.04338851954771103,,,,,False,False,0.007047186248306608
2023-05-12,300274,75.965,77.247,74.195,74.26,172320.0,74.4662,,,,,,-0.741420993803132,-0.49293586107044285,-0.24848513273268913,,,,,False,False,-0.23854170072497083
2023-05-12,300408,27.522,27.792,27.392,27.392,55038.0,27.54,,,,,,-0.3364494635037545,-0.1795187333813843,-0.1569307301223702,,,,,False,False,-0.15874187769659717
2023-05-12,300548,25.75,26.54,25.25,26.02,162633.0,26.498,,,,,,-0.5883300561181848,-0.2841257921468253,-0.30420426397135947,,,,,False,False,-0.30414490106330955
2023-05-12,300782,98.504,99.684,96.764,96.784,47885.0,97.58200000000001,,,,,,0.15907780323587417,0.1152846450810611,0.04379315815481308,,,,,False,False,0.10555912160370479
2023-05-12,600026,10.92,11.14,10.59,10.6,401828.0,10.892,,,,,,-0.20047441198130223,-0.09764344019217719,-0.10283097178912504,,,,,False,False,-0.08881491205054858
2023-05-12,600150,25.615,26.015,25.105,25.175,943815.0,26.207,,,,,,0.17804033833836286,0.1296809093805428,0.048359428957820055,,,,,False,False,0.11900383563073469
